id,employee_id,username,email,password,first_name,last_name,phone,address,gender,date_of_birth,role,status,department,department_id,designation,designation_id,position,grade,skills,salary,hire_date,created_at,updated_at
5007,EMP15006,amandasmith,iharris@example.com,bYY^t%IgL_k6,Scott,Poole,(425)466-1331,"9286 Jill Trace Apt. 903
Lake Emily, HI 56856",Female,1997-12-11,admin,active,Recycling officer,196,Cartographer,678,Tax adviser,2.0,"[417.0, 405.0, 417.0, 405.0]",14900,2022-08-06,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5008,EMP15007,gary64,marie54@example.net,%cZ1dN*fDhjU,Daisy,Baker,906-368-2997,"16394 Gibson Circles Suite 347
New Greg, WA 36260",Female,1991-06-06,admin,active,"Therapist, art",196,Commercial art gallery manager,678,Print production planner,2.0,"[394.0, 394.0, 394.0]",14400,2021-01-19,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5009,EMP15008,jeffrey37,ryanbenson@example.net,&HBfM9oSi*(2,Stephanie,Baxter,(993)937-2385x6266,"5714 Nunez Roads Apt. 346
Lake Hunterview, ME 55447",Female,1989-05-20,admin,active,Analytical chemist,196,Purchasing manager,679,Sports administrator,3.0,"[394.0, 394.0, 394.0]",13600,2016-05-14,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5010,EMP15009,christopher88,dennis98@example.net,_ETj^*2j*0%O,Devin,Brown,(945)610-4968,"92060 Cody Greens
Christineside, MN 76165",Female,1990-07-31,employee,active,"Scientist, research (life sciences)",196,Animal nutritionist,678,Actor,2.0,"[394.0, 394.0, 394.0]",14300,2018-05-05,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5011,EMP15010,aguilarangela,cassidyvalencia@example.com,ZpWx(t&t$8M@,Timothy,Randall,+1-786-306-3811x7091,"901 Diana Land
Marcustown, OK 44181",Female,1985-03-31,admin,active,Holiday representative,196,Drilling engineer,678,Human resources officer,2.0,"[394.0, 393.0, 394.0]",14300,2024-11-23,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5012,EMP15011,floreslinda,kenneth60@example.org,@(8Q%2unr82N,Jennifer,Young,614-474-0837x77649,"9713 Carolyn Vista Apt. 483
Port Stephanie, WI 44764",Female,1981-09-22,admin,active,Building control surveyor,196,Geographical information systems officer,679,Tree surgeon,3.0,"[394.0, 393.0, 394.0]",13700,2016-03-26,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5013,EMP15012,marieacosta,timothyfigueroa@example.com,GAPdgcZa82p$,Philip,Robinson,703-808-8704,"37717 David Port Suite 422
New Alanborough, SD 93426",Male,1990-12-23,admin,active,"Therapist, occupational",196,Chiropractor,677,Chartered loss adjuster,1.0,"[393.0, 406.0, 394.0]",15035,2016-06-14,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5014,EMP15013,glennthompson,ocraig@example.net,I3#EXthp*mG0,Christopher,Bautista,562-667-7773x234,"172 Rivera Road
East Justinville, OR 23034",Male,1979-11-30,employee,active,"Nurse, children's",196,Teaching laboratory technician,677,Careers adviser,1.0,"[394.0, 406.0, 394.0]",15035,2023-04-10,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5015,EMP15014,kelseyadams,grusso@example.net,#SrxaxOAY6WJ,Heather,Monroe,364.409.9721x83287,"76156 Phillips Pines Apt. 359
West Jonathan, NJ 58131",Male,1984-06-12,admin,active,Clinical biochemist,197,"Nurse, learning disability",681,Educational psychologist,4.0,[nan],12500,2022-07-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5016,EMP15015,samantha96,josephdrake@example.org,)$Lot(8S@of0,Rebecca,Esparza,433.366.7081x43893,"611 Gonzalez Fork
Nicholasburgh, MH 89317",Female,1992-06-29,admin,active,Social worker,197,Ecologist,681,Clinical research associate,4.0,[nan],12500,2024-11-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5017,EMP15016,adammckinney,castanedamichelle@example.org,7iZu7U0E&eRF,Richard,Edwards,570.644.8570x337,"3459 Gregory Light
Butlerbury, TX 53373",Female,1996-08-04,admin,active,Brewing technologist,96,"Designer, exhibition/display",314,Colour technologist,3.0,[12.0],13550,2022-01-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5018,EMP15017,nielsenjared,lewisstephen@example.org,u9MFppQZ_QUj,Gary,Johnson,+1-685-528-4639x05030,"7867 Beth Dam Apt. 355
Lake Ashley, AR 69353",Female,1984-05-26,admin,active,Camera operator,52,Production manager,329,Clothing/textile technologist,3.0,"[86.0, 86.0, 86.0]",14200,2019-04-27,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5019,EMP15018,sellersruth,mthomas@example.com,&n7ID8ppV&U*,Karen,Smith,+1-675-821-3675x3358,"4388 Kara Way
East Justinside, AR 17700",Female,1996-10-04,admin,active,"Administrator, education",39,"Engineer, control and instrumentation",125,General practice doctor,3.0,"[86.0, 86.0]",14200,2020-06-14,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5020,EMP15019,susan03,matthew46@example.org,d&V$JlPpiR39,Christopher,Davis,882-416-6399,"49638 Michael Road Apt. 197
Wrighttown, OK 07092",Female,1997-06-18,employee,active,"Engineer, building services",39,"Administrator, sports",125,Animal nutritionist,3.0,"[93.0, 93.0]",13900,2015-11-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5021,EMP15020,vancekyle,lauren86@example.net,o*NHv_Q03gc6,Virginia,Hampton,+1-885-372-5818x4022,"64087 Lauren Key
Christophermouth, NJ 98668",Male,1997-07-14,admin,active,Wellsite geologist,196,"Editor, film/video",677,Dancer,1.0,"[394.0, 396.0, 394.0, 413.0]",15035,2022-01-11,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5022,EMP15021,dawn44,scottjohn@example.org,!B8PdLBEDtnY,Ashley,Leonard,+1-529-576-0194x08684,"36161 Horton Forest Apt. 407
Roberthaven, CT 59854",Male,1988-06-15,admin,active,Phytotherapist,196,"Engineer, civil (contracting)",678,Broadcast presenter,2.0,"[395.0, 395.0, 401.0, 401.0]",14800,2020-05-25,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5023,EMP15022,bateskeith,uluna@example.net,6Q)7S3Xmvuzf,Brandon,Williamson,(623)542-0696x6307,"5668 Lowe Points Suite 306
Nelsonland, MS 66996",Female,1986-07-05,employee,active,"Teacher, primary school",196,Comptroller,678,"Lecturer, higher education",2.0,"[394.0, 405.0, 395.0]",14500,2017-12-12,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5024,EMP15023,ifreeman,scottcruz@example.org,)JOgI$px4+Qe,Jonathan,Horn,946-488-3666,"657 Daniel Mount Apt. 499
Christensenland, AS 79977",Female,1994-01-08,employee,active,Purchasing manager,196,Banker,678,Games developer,2.0,"[405.0, 405.0, 394.0, 394.0]",14500,2020-06-19,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5025,EMP15024,hunterdylan,ashleyhunter@example.org,7!SPh7wz(sPc,Virginia,Jones,207-631-0927,"33542 Christopher Junctions
North Brittney, ND 63864",Female,1990-11-26,employee,active,Education administrator,196,Interpreter,679,Oncologist,3.0,"[394.0, 394.0, 405.0]",14000,2022-02-02,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5026,EMP15025,ivalenzuela,walvarez@example.org,+v81z^mgf6HQ,Christian,Mckee,770.599.4464,"USNV Cooper
FPO AA 20202",Female,1983-10-01,employee,active,Waste management officer,196,"Surveyor, rural practice",679,Orthoptist,3.0,"[394.0, 393.0, 303.0]",13600,2023-09-25,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5027,EMP15026,woodpaul,jamie32@example.net,294XTYqg!8Uu,Frank,Garrett,001-451-889-8413x407,"9952 Lee Prairie Apt. 611
New Patrick, KS 03202",Female,1986-09-30,admin,active,"Engineer, biomedical",105,Arts administrator,373,Network engineer,3.0,"[245.0, 245.0]",14700,2018-08-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5028,EMP15027,crystalbailey,ricardo75@example.org,*Mc%Lydu#4@),Sarah,Hurley,+1-847-731-3710x3676,"7808 Nelson Junctions
Turnerhaven, MS 90852",Female,2000-02-02,employee,active,"Engineer, civil (contracting)",196,Hospital pharmacist,679,"Engineer, site",3.0,"[394.0, 394.0, 405.0]",13600,2016-11-28,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5029,EMP15028,kevin01,tinamalone@example.org,&5xSzEQUcbAC,Leslie,Campbell,753.413.8031x1714,"485 Dorsey Turnpike
Robertburgh, AZ 96347",Female,1981-08-02,employee,active,Theatre manager,39,"Surveyor, building control",125,Ceramics designer,3.0,"[86.0, 86.0]",14000,2020-01-01,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5030,EMP15029,williamscheryl,mccoywayne@example.org,&7Y6hE)yRbq),Stephen,Allen,001-584-216-7258x0462,"99100 Lori Stravenue Apt. 328
South Johnny, PA 27822",Female,1978-06-24,employee,active,Environmental manager,105,"Restaurant manager, fast food",373,"Education officer, community",3.0,"[165.0, 165.0, 165.0]",15200,2022-07-31,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5031,EMP15030,ashley61,anthonycurtis@example.net,Q@^CAMglOe#5,Philip,Harris,236.636.2665x655,"PSC 3249, Box 3847
APO AE 02147",Male,1999-11-18,employee,active,"Engineer, chemical",185,Arts development officer,645,Ship broker,3.0,[nan],26500,2018-10-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5032,EMP15031,miguel25,roliver@example.com,O#Ap5gAo$c5v,Michael,Hardy,690.784.6110x0182,"107 Natasha Street Apt. 572
West Stephenhaven, AZ 34032",Female,1975-08-15,employee,active,Research scientist (life sciences),105,"Engineer, technical sales",373,"Scientist, water quality",3.0,"[165.0, 165.0]",15000,2021-09-30,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5033,EMP15032,lnichols,mcbridelindsey@example.org,_OJu1F+tB7IV,Tammy,Carroll,(254)742-8259x360,"431 Danielle Trail
Stephensonfort, FM 89512",Female,1997-04-19,admin,active,Medical technical officer,105,Fish farm manager,373,Air broker,3.0,"[165.0, 166.0]",15000,2020-08-17,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5034,EMP15033,joseph88,taylorraymond@example.net,4D7og@NaAmM%,Tammy,Williams,544-693-1515x4540,"97007 Valerie Lights
South Todd, VA 93821",Female,1997-10-16,admin,active,Technical brewer,105,Claims inspector/assessor,373,Art gallery manager,3.0,"[165.0, 165.0]",14700,2017-09-01,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5035,EMP15034,glennpowers,powellderek@example.org,%ui&lS2u1byQ,Jeffrey,Williams,001-350-355-3004x056,"6078 Kenneth Road Apt. 346
North Richardburgh, WV 37131",Female,1998-09-08,employee,active,Engineering geologist,39,Adult nurse,125,Proofreader,3.0,"[89.0, 86.0]",15100,2023-01-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5036,EMP15035,perezjennifer,bartonrichard@example.net,#Hn)0_Ivn$Gg,David,Perry,(356)856-1652,"83467 Brian Turnpike
New Jackmouth, WI 69718",Male,1995-07-06,admin,active,"Psychologist, prison and probation services",39,Customer service manager,125,Horticultural consultant,3.0,"[93.0, 93.0]",15100,2020-07-23,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5037,EMP15036,karenbrown,ohogan@example.net,@y%5DKAu&DWe,Jennifer,Mcgee,+1-498-539-0944x17179,"PSC 2934, Box 2041
APO AP 53722",Female,1987-08-31,employee,active,Sport and exercise psychologist,105,Hospital pharmacist,373,Hospital pharmacist,3.0,"[165.0, 165.0, 237.0]",13550,2016-08-29,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5038,EMP15037,kaylajones,lopeztom@example.org,Y4pL!ey5)MRX,Benjamin,Reynolds,823.583.4749,"516 Nicole Pass
East Erikachester, NV 98081",Female,1977-04-20,admin,active,Music therapist,39,Ergonomist,124,Primary school teacher,2.0,"[86.0, 86.0]",15500,2020-03-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5039,EMP15038,randylee,wesleyfarmer@example.org,$Jm0vTHuf5xM,Nathaniel,Martin,802-390-1763,"6663 Evan Islands Apt. 090
Stephensonland, AZ 71300",Female,1981-06-03,admin,active,"Surveyor, commercial/residential",39,Armed forces technical officer,125,Training and development officer,3.0,"[86.0, 86.0]",15000,2022-06-06,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5040,EMP15039,william73,jenniferpierce@example.com,m(QznTmvY$0P,Angelica,Escobar,499.599.8606x364,"133 George Crescent Apt. 433
Ianview, GU 94670",Female,1987-06-27,employee,active,Arboriculturist,39,Emergency planning/management officer,125,Chief Executive Officer,3.0,"[86.0, 86.0]",15400,2016-10-30,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5041,EMP15040,brandon14,maureen68@example.com,*q)UCLvSx9Be,Robert,Silva,702-991-5455x472,"65835 Alan Keys Suite 541
Port Bryan, VA 97400",Female,1982-10-31,admin,active,Actor,96,Corporate investment banker,314,Forensic scientist,3.0,"[8.0, 8.0, 8.0]",14000,2015-12-31,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5042,EMP15041,kyle52,paul88@example.net,eJaH7(^d*%I+,Shannon,Castro,970.810.3638,"8762 Gonzalez Route
Erinborough, WY 55319",Female,1982-12-20,employee,active,Engineering geologist,96,Agricultural engineer,314,Aid worker,3.0,[8.0],13550,2022-07-22,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5043,EMP15042,jessicacrosby,wmccarty@example.net,^U#E7VizdMs%,Corey,Cochran,+1-960-598-6192x3345,"7066 Daniel Row Suite 382
West Michellehaven, CT 40743",Female,1991-08-22,admin,active,Tax adviser,96,Nutritional therapist,314,Quarry manager,3.0,[8.0],13550,2023-09-17,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5044,EMP15043,williamseric,trevinobilly@example.org,m1t$@foE#OEh,Kathleen,Johnson,001-942-998-5277,"1223 Collins Harbors Suite 122
North Jack, GU 82003",Male,1994-11-18,admin,active,Set designer,96,Passenger transport manager,315,Air traffic controller,2.0,"[16.0, 15.0, 15.0, 16.0]",14500,2023-08-31,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5045,EMP15044,gardneryolanda,adam67@example.org,yG8pgZ8ht_$8,William,Owens,918-874-0104x43419,"530 Richard Light Suite 581
Taylorhaven, CT 04422",Male,1990-12-26,employee,active,"Chemist, analytical",96,Firefighter,315,Management consultant,3.0,"[15.0, 15.0, 15.0]",13800,2024-03-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5046,EMP15045,william53,hammondsusan@example.net,_2gO9tg_)S_*,Alexander,Jackson,(236)624-2163x644,"5740 Kelly Ramp Apt. 575
Deborahmouth, NH 51664",Female,1977-12-29,admin,active,Fine artist,96,Environmental manager,314,Pathologist,3.0,"[8.0, 8.0, 8.0, 8.0]",14000,2017-11-07,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5047,EMP15046,gonzalezeric,shannonhines@example.net,%6Y7tP)Mu5zr,Mark,Lewis,847-866-4536x1574,"034 Hodges Parkway Suite 633
Jasonbury, CT 84035",Female,1975-05-16,admin,active,Media planner,96,"Restaurant manager, fast food",316,Chiropractor,1.0,"[254.0, 254.0]",15035,2024-10-12,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5048,EMP15047,brightbrandi,drodriguez@example.org,B1@+LW1T4KLj,Michael,Blackwell,6546186674,"5077 Harrison Squares Suite 135
Thomasborough, MI 50365",Female,2000-01-30,admin,active,Musician,96,Colour technologist,315,Soil scientist,2.0,"[8.0, 8.0, 8.0, 12.0, 8.0, 8.0]",14900,2024-01-20,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5049,EMP15048,allisonpierce,michael73@example.com,#T(kuIfe%4Xb,Matthew,Ellis,438-947-6745x522,"720 Sandra Lake Apt. 825
Hensonhaven, VT 47744",Female,1992-12-15,employee,active,Prison officer,96,"Scientist, physiological",314,"Surveyor, rural practice",3.0,"[254.0, 254.0, 8.0, 12.0]",14600,2022-08-01,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5050,EMP15049,nathandaniels,kcross@example.net,L1ONW#on)qK&,John,Heath,+1-318-607-7401x1280,"706 Wilson Hills Suite 276
South William, GU 70395",Female,1977-08-28,employee,active,Chartered legal executive (England and Wales),197,Maintenance engineer,681,Event organiser,4.0,[nan],12500,2024-02-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5051,EMP15050,pwoodard,jason86@example.net,f$4J02LlT+NL,Tina,Estrada,001-660-514-3629x5369,"880 Steven Dale Apt. 951
East Jamie, WI 75089",Female,1995-04-01,admin,active,Fast food restaurant manager,197,Education administrator,681,Horticultural consultant,4.0,[nan],12500,2021-05-28,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5052,EMP15051,fischershelby,cindysummers@example.org,X*6LWXcAfSMd,Kevin,Jones,+1-222-657-5244x30857,"3297 Howard River Suite 218
Robertton, NH 80212",Female,1984-10-04,employee,active,Orthoptist,196,Rural practice surveyor,679,Early years teacher,3.0,"[394.0, 405.0, 394.0]",14000,2017-10-24,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5053,EMP15052,johnsonjenna,jennifermurphy@example.org,+9+FVIDt4pDp,Christopher,Jones,315-623-0156x785,"238 Douglas Pike
Port Larryville, TN 90196",Female,1979-07-01,employee,active,Metallurgist,196,Oncologist,677,Regulatory affairs officer,1.0,"[394.0, 394.0, 394.0, 394.0]",15035,2021-11-16,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5054,EMP15053,tammy35,iallen@example.net,tVJ2WvXl!2b%,Julie,Weeks,991.937.0797,"68526 Torres Parks
Petersonshire, GA 02759",Female,1977-11-18,admin,active,"Designer, jewellery",196,Equality and diversity officer,679,Financial trader,3.0,"[394.0, 394.0, 394.0]",13550,2020-02-11,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5055,EMP15054,medinatraci,swalker@example.org,(mDU3&x580DA,Cole,Holt,649.910.3024x28995,"8847 Knapp Estate
Pughtown, PA 46795",Male,2000-10-27,employee,active,"Chemist, analytical",185,Early years teacher,644,"Surveyor, rural practice",3.0,[nan],36000,2022-10-24,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5056,EMP15055,ulewis,bstevens@example.org,D$L2+D+Abe9G,Kathleen,Padilla,470.289.2533x72096,"216 Michelle Creek
West Pamelaton, MS 22518",Female,1995-07-09,employee,active,Operations geologist,105,Financial trader,373,Risk manager,3.0,"[168.0, 165.0, 165.0]",14700,2022-05-05,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5057,EMP15056,ericjones,julie78@example.org,*2eAWyBT91Jb,Brian,Russell,347.833.6322,"34555 Perry Knolls Suite 858
Port Lee, OR 90553",Female,1975-08-07,admin,active,"Engineer, civil (consulting)",96,Civil Service administrator,315,"Research officer, government",2.0,"[8.0, 8.0, 11.0, 8.0]",14273,2017-12-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5058,EMP15057,tkline,meaganlewis@example.org,7huAm8BNc2n@,Tracy,Scott,631.687.3165,"5176 Melinda Burg Apt. 282
Lake Timothyfort, VA 47185",Female,1990-08-04,employee,active,Trade union research officer,96,Forest/woodland manager,316,Herbalist,1.0,"[8.0, 8.0, 8.0, 8.0, 11.0, 12.0]",15300,2020-08-28,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5059,EMP15058,shepherdmisty,zrogers@example.net,p$SXqKOm)G7X,Austin,Jenkins,001-225-839-2663,"52910 David Islands Apt. 295
Coletown, ID 97620",Male,1986-06-24,admin,active,Chartered management accountant,96,Geoscientist,315,Chartered management accountant,2.0,"[8.0, 8.0, 8.0]",14400,2024-09-25,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5060,EMP15059,opeters,nortonaaron@example.org,#v^GuH2bS53z,Dennis,Bailey,(254)988-5977x9706,"32606 Nathan Square Suite 452
New Timothy, UT 76206",Female,1985-08-18,admin,active,"Restaurant manager, fast food",105,Operational researcher,373,"Engineer, manufacturing systems",3.0,"[165.0, 165.0]",14100,2016-10-10,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5061,EMP15060,evanmadden,rogerdavis@example.org,J+ucfUfLj5^1,Kristen,David,(692)785-3325x5320,"222 Richard Stravenue
Deanland, NV 58284",Male,1982-09-23,admin,active,General practice doctor,96,"Engineer, land",314,Podiatrist,3.0,"[15.0, 254.0, 254.0]",13700,2018-10-04,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5062,EMP15061,ochoadavid,robinsonjamie@example.org,0%@S6psXz%2^,Annette,Gutierrez,(448)384-4708,"PSC 5150, Box 2037
APO AA 83646",Female,1982-11-15,employee,active,Probation officer,39,Human resources officer,125,Immunologist,3.0,"[86.0, 86.0]",15500,2015-05-19,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5063,EMP15062,joshua17,bassjoseph@example.org,*j^synub96BZ,Heidi,Roberts,205-630-7238,"905 Victoria Forks
Kathystad, PR 36730",Female,1995-04-03,admin,active,Barrister,117,Volunteer coordinator,397,Clinical biochemist,3.0,"[176.0, 188.0, 85.0]",14600,2020-02-12,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5064,EMP15063,vaughanmark,karla32@example.net,X2F4R7v5Q@M!,Justin,Gutierrez,+1-806-751-0484,"103 Macdonald Parkway
Sherrifurt, ID 23946",Female,1986-03-15,employee,active,Operations geologist,39,"Scientist, product/process development",125,"Surveyor, building control",3.0,"[86.0, 86.0]",14900,2017-02-10,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5065,EMP15064,chenlori,tjones@example.com,GV_dGiFn#Qm5,Heather,Goodwin,(646)386-8114x662,"57820 Powers Turnpike Apt. 360
Timothyfurt, SD 93171",Female,1976-11-18,employee,active,Charity fundraiser,96,Clinical embryologist,314,Clinical molecular geneticist,3.0,"[8.0, 8.0, 8.0]",13800,2017-10-12,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5066,EMP15065,shaun88,barbarakennedy@example.net,$2dHjEFA@u7V,Joyce,Williams,(512)210-2669,"3594 Kristie Union Apt. 451
Craigside, ND 66045",Female,1980-08-28,admin,active,Insurance risk surveyor,96,"Surveyor, building",314,Jewellery designer,3.0,"[8.0, 8.0, 8.0]",13800,2018-10-11,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5067,EMP15066,gonzalezjennifer,bennettjill@example.org,6)v6r^#n_jFD,Martin,Henderson,(874)785-6036,"PSC 2986, Box 1698
APO AP 83418",Male,1975-06-18,admin,active,Fitness centre manager,96,Physiological scientist,316,Amenity horticulturist,1.0,"[8.0, 8.0, 8.0, 8.0, 252.0]",15400,2023-12-25,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5068,EMP15067,richardssharon,ashlee05@example.com,WEYWrqfkt7w%,Stanley,Johnson,001-360-770-4215,"96016 Russell Station
Kimberlymouth, PW 19509",Female,1985-12-07,employee,active,Educational psychologist,96,"Physicist, medical",314,Media planner,3.0,"[8.0, 8.0]",13550,2023-08-11,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5069,EMP15068,xmichael,diazjames@example.com,nf^pw1Ypv$+O,Lisa,Curtis,527-574-5403,"671 Wiley Lodge Apt. 264
Callahanchester, WV 38271",Male,1980-07-10,admin,active,Solicitor,174,Medical sales representative,1575,TEFL teacher,3.0,[nan],36500,2024-09-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5070,EMP15069,gina18,margarethampton@example.com,(Af0SGx#!(ig,Michelle,Novak,972.488.9172,"80048 Seth Gateway Apt. 997
Stephenhaven, MT 82367",Male,1992-11-07,admin,active,"Accountant, chartered",185,Manufacturing systems engineer,645,Television production assistant,3.0,[nan],26500,2019-11-22,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5071,EMP15070,ctownsend,howedavid@example.org,&bBjFOKx6j4&,Derek,Vaughan,001-543-767-6641x4261,"93933 Fleming Roads Apt. 426
Gutierrezfurt, IA 03429",Female,1979-03-17,employee,active,Industrial buyer,39,"Therapist, drama",125,Building surveyor,3.0,[93.0],13800,2022-10-12,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5072,EMP15071,lowens,jward@example.com,uV8vl_S#(XqG,Alexander,White,913-669-5780x139,"68024 Clark Canyon
Alyssaview, MA 86633",Female,1975-12-09,admin,active,Trade union research officer,96,"Horticulturist, amenity",314,Aid worker,3.0,"[8.0, 8.0]",13700,2019-04-07,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5073,EMP15072,mtaylor,ericsantiago@example.org,UT!%_j707)2G,David,Harrington,(677)528-6335x83927,"600 Brandon Stravenue
New Laura, ND 11905",Female,1994-07-19,employee,active,Recruitment consultant,96,"Therapist, drama",314,Theme park manager,3.0,[8.0],13550,2015-02-21,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5074,EMP15073,amycochran,savannah81@example.net,76+&N(ZlR8Og,Gary,Ferrell,432.567.4136x35667,"30886 Bond Islands
Ryanmouth, RI 78600",Male,1980-05-29,admin,active,Magazine journalist,96,Contracting civil engineer,316,Make,1.0,"[252.0, 16.0, 16.0, 15.0]",15600,2018-08-09,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5075,EMP15074,scottwalker,bryan39@example.org,E@+vSJSuhEn9,James,Fleming,267.389.3319,"6609 Cunningham Port Suite 166
Tranport, VA 70829",Female,1989-11-27,employee,active,"Research officer, government",105,Chartered legal executive (England and Wales),373,Hydrographic surveyor,3.0,"[245.0, 245.0]",14500,2022-09-20,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5076,EMP15075,mfrye,claudia53@example.org,I!Kc70Drs#6n,Mariah,Hayden,565.526.1603,"Unit 9254 Box 1097
DPO AA 88383",Female,1998-05-06,admin,active,Civil Service fast streamer,39,"Administrator, sports",125,Broadcast journalist,3.0,"[89.0, 86.0]",15000,2015-12-19,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5077,EMP15076,mitchellmaureen,baileyjohnny@example.com,XWyFWp3Sjc$4,Sean,Bell,576.776.2307,"2663 Rivas Lock Apt. 602
Bradychester, OH 97759",Male,1979-12-18,admin,active,Community pharmacist,96,Hospital doctor,315,Dancer,2.0,"[15.0, 15.0, 15.0]",14500,2020-05-21,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5078,EMP15077,laurenmiller,xdaniels@example.org,_c(pc#0q4C8N,Jason,James,(938)894-1706,"389 Smith Oval Apt. 963
Gonzalezport, MP 63927",Male,1991-12-12,employee,active,Accounting technician,185,Architectural technologist,644,Exercise physiologist,3.0,[nan],36000,2020-05-05,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
5079,EMP15078,craigjames,jimenezdaniel@example.com,!7vVy(%b87L^,Jennifer,Wilcox,(776)587-7902x1979,"8834 Christopher Islands
New Janice, PW 31085",Male,1990-09-28,admin,active,Print production planner,196,Accounting technician,679,Learning disability nurse,3.0,"[401.0, 398.0]",14200,2017-11-17,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
